t1		pd1			t2		pd2			t3		pd3			t4		pd4			t5		pd5			t6		pd6
1.68	0.573277763	1.68	0.800410206	1.68	1.025036421	1.68	1.247149117	1.68	1.466737235	1.68	1.683788605
1.69	0.560668553	1.69	0.789283258	1.69	1.015372468	1.69	1.238929046	1.69	1.459942052	1.69	1.678399337
1.7	0.547997994	1.7	0.778094235	1.7	1.005645694	1.7	1.230645383	1.7	1.453082495	1.7	1.672944899
1.71	0.535266114	1.71	0.766843167	1.71	0.99585613	1.71	1.222298165	1.71	1.446158603	1.71	1.667425334
1.72	0.522472941	1.72	0.755530082	1.72	0.98600381	1.72	1.213887427	1.72	1.439170412	1.72	1.661840683
1.73	0.509618502	1.73	0.744155011	1.73	0.976088765	1.73	1.205413204	1.73	1.432117963	1.73	1.656190986
1.74	0.496702823	1.74	0.732717984	1.74	0.966111028	1.74	1.196875531	1.74	1.425001292	1.74	1.650476284
1.75	0.483725931	1.75	0.721219029	1.75	0.956070632	1.75	1.188274445	1.75	1.417820437	1.75	1.644696618
1.76	0.470687854	1.76	0.709658176	1.76	0.945967607	1.76	1.179609979	1.76	1.410575437	1.76	1.638852029
1.77	0.457588617	1.77	0.698035455	1.77	0.935801986	1.77	1.170882168	1.77	1.403266329	1.77	1.632942557
1.78	0.444428248	1.78	0.686350894	1.78	0.925573801	1.78	1.162091048	1.78	1.39589315	1.78	1.626968243
1.79	0.431206773	1.79	0.674604523	1.79	0.915283083	1.79	1.153236653	1.79	1.388455938	1.79	1.620929125
1.8	0.417924217	1.8	0.66279637	1.8	0.904929865	1.8	1.144319017	1.8	1.380954729	1.8	1.614825246
1.81	0.404580609	1.81	0.650926464	1.81	0.894514176	1.81	1.135338176	1.81	1.373389562	1.81	1.608656643
1.82	0.391175973	1.82	0.638994835	1.82	0.88403605	1.82	1.126294163	1.82	1.365760473	1.82	1.602423358
1.83	0.377710335	1.83	0.627001509	1.83	0.873495516	1.83	1.117187012	1.83	1.358067498	1.83	1.596125429
1.84	0.364183723	1.84	0.614946517	1.84	0.862892606	1.84	1.108016757	1.84	1.350310675	1.84	1.589762896
1.85	0.350596161	1.85	0.602829887	1.85	0.852227351	1.85	1.098783433	1.85	1.34249004	1.85	1.583335799
1.86	0.336947676	1.86	0.590651646	1.86	0.841499782	1.86	1.089487073	1.86	1.33460563	1.86	1.576844176
1.87	0.323238292	1.87	0.578411823	1.87	0.83070993	1.87	1.080127711	1.87	1.32665748	1.87	1.570288067
1.88	0.309468037	1.88	0.566110446	1.88	0.819857824	1.88	1.070705381	1.88	1.318645628	1.88	1.56366751
1.89	0.295636935	1.89	0.553747543	1.89	0.808943497	1.89	1.061220115	1.89	1.310570108	1.89	1.556982544
1.9	0.281745011	1.9	0.541323142	1.9	0.797966977	1.9	1.051671948	1.9	1.302430958	1.9	1.550233208
1.91	0.267792291	1.91	0.528837271	1.91	0.786928296	1.91	1.042060912	1.91	1.294228212	1.91	1.54341954
1.92	0.253778801	1.92	0.516289957	1.92	0.775827484	1.92	1.032387041	1.92	1.285961907	1.92	1.536541578
1.93	0.239704564	1.93	0.503681228	1.93	0.76466457	1.93	1.022650367	1.93	1.277632078	1.93	1.529599362
1.94	0.225569607	1.94	0.491011111	1.94	0.753439585	1.94	1.012850923	1.94	1.26923876	1.94	1.522592927
1.95	0.211373955	1.95	0.478279633	1.95	0.742152559	1.95	1.002988741	1.95	1.26078199	1.95	1.515522314
1.96	0.197117631	1.96	0.465486823	1.96	0.730803521	1.96	0.993063853	1.96	1.252261801	1.96	1.508387559
1.97	0.182800661	1.97	0.452632707	1.97	0.719392501	1.97	0.983076293	1.97	1.243678229	1.97	1.5011887
1.98	0.16842307	1.98	0.439717312	1.98	0.707919528	1.98	0.973026091	1.98	1.235031309	1.98	1.493925775
1.99	0.153984881	1.99	0.426740665	1.99	0.696384632	1.99	0.96291328	1.99	1.226321076	1.99	1.486598821
2	0.13948612	2	0.413702793	2	0.684787842	2	0.952737892	2	1.217547565	2	1.479207875
2.01	0.124926811	2.01	0.400603722	2.01	0.673129188	2.01	0.942499958	2.01	1.208710809	2.01	1.471752974
2.02	0.110306978	2.02	0.38744348	2.02	0.661408698	2.02	0.93219951	2.02	1.199810845	2.02	1.464234156
2.03	0.095626646	2.03	0.374222093	2.03	0.649626402	2.03	0.921836579	2.03	1.190847705	2.03	1.456651457
2.04	0.080885838	2.04	0.360939588	2.04	0.637782328	2.04	0.911411198	2.04	1.181821424	2.04	1.449004914
2.05	0.066084578	2.05	0.34759599	2.05	0.625876505	2.05	0.900923396	2.05	1.172732036	2.05	1.441294563
2.06	0.05122289	2.06	0.334191326	2.06	0.613908962	2.06	0.890373206	2.06	1.163579575	2.06	1.433520442
2.07	0.036300799	2.07	0.320725622	2.07	0.601879728	2.07	0.879760658	2.07	1.154364076	2.07	1.425682586
2.08	0.021318328	2.08	0.307198905	2.08	0.58978883	2.08	0.869085784	2.08	1.145085571	2.08	1.417781032
2.09	0.0062755	2.09	0.2936112	2.09	0.577636298	2.09	0.858348613	2.09	1.135744094	2.09	1.409815815
2.1	-0.008827661	2.1	0.279962532	2.1	0.565422159	2.1	0.847549178	2.1	1.12633968	2.1	1.401786972
2.11	-0.023991133	2.11	0.266252929	2.11	0.553146442	2.11	0.836687507	2.11	1.11687236	2.11	1.393694539
2.12	-0.039214902	2.12	0.252482415	2.12	0.540809174	2.12	0.825763633	2.12	1.107342169	2.12	1.385538551
2.13	-0.054498952	2.13	0.238651017	2.13	0.528410384	2.13	0.814777584	2.13	1.09774914	2.13	1.377319044
2.14	-0.069843271	2.14	0.224758759	2.14	0.5159501	2.14	0.803729392	2.14	1.088093306	2.14	1.369036053
2.15	-0.085247844	2.15	0.210805666	2.15	0.503428349	2.15	0.792619087	2.15	1.078374699	2.15	1.360689614
2.16	-0.100712659	2.16	0.196791766	2.16	0.490845159	2.16	0.781446698	2.16	1.068593352	2.16	1.352279762
2.17	-0.116237701	2.17	0.182717081	2.17	0.478200557	2.17	0.770212256	2.17	1.058749298	2.17	1.343806532
2.18	-0.131822958	2.18	0.168581638	2.18	0.46549457	2.18	0.75891579	2.18	1.048842568	2.18	1.335269958
2.19	-0.147468416	2.19	0.154385462	2.19	0.452727227	2.19	0.747557331	2.19	1.038873196	2.19	1.326670077
2.2	-0.163174062	2.2	0.140128577	2.2	0.439898555	2.2	0.736136907	2.2	1.028841212	2.2	1.318006922
2.21	-0.178939884	2.21	0.125811009	2.21	0.427008579	2.21	0.724654548	2.21	1.018746649	2.21	1.309280528
2.22	-0.194765869	2.22	0.111432782	2.22	0.414057329	2.22	0.713110283	2.22	1.008589538	2.22	1.30049093
2.23	-0.210652004	2.23	0.09699392	2.23	0.401044829	2.23	0.701504143	2.23	0.998369912	2.23	1.291638162
2.24	-0.226598277	2.24	0.082494448	2.24	0.387971108	2.24	0.689836155	2.24	0.988087801	2.24	1.282722259
2.25	-0.242604676	2.25	0.067934391	2.25	0.374836192	2.25	0.678106349	2.25	0.977743238	2.25	1.273743253
2.26	-0.258671188	2.26	0.053313773	2.26	0.361640108	2.26	0.666314754	2.26	0.967336253	2.26	1.264701181
2.27	-0.274797801	2.27	0.038632619	2.27	0.348382882	2.27	0.654461399	2.27	0.956866878	2.27	1.255596074
2.28	-0.290984504	2.28	0.023890951	2.28	0.33506454	2.28	0.642546313	2.28	0.946335144	2.28	1.246427968
2.29	-0.307231285	2.29	0.009088795	2.29	0.321685109	2.29	0.630569524	2.29	0.935741081	2.29	1.237196895
